WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
24,Paris,French Open,2026-06-01,Grand Slam,Outdoor,Clay,4th Round,3,Chwalinska M.,Parry D.,114,92.0,693,853.0,6.0,3.0,6,2,	,,2,0,Completed,1.53,2.5,,,1.56,2.63,1.53,2.48,1.59,2.66
24,Paris,French Open,2026-06-01,Grand Slam,Outdoor,Clay,4th Round,3,Sabalenka A.,Osaka N.,1,16.0,9960,2341.0,7.0,5.0,6,3,	,,2,0,Completed,1.2,4.5,,,1.24,4.5,1.22,4.2,1.24,5.0
24,Paris,French Open,2026-06-02,Grand Slam,Outdoor,Clay,Quarterfinals,3,Andreeva M.,Cirstea S.,8,18.0,4181,1985.0,6.0,0.0,6,3,	,,2,0,Completed,1.5,2.63,,,1.5,2.8,1.47,2.64,1.51,2.94
24,Paris,French Open,2026-06-02,Grand Slam,Outdoor,Clay,Quarterfinals,3,Kostyuk M.,Svitolina E.,15,7.0,2387,4315.0,6.0,3.0,2,6,6,2,2,1,Completed,1.8,2.0,,,1.83,2.02,1.78,1.99,1.9,2.1
24,Paris,French Open,2026-06-03,Grand Slam,Outdoor,Clay,Quarterfinals,3,Chwalinska M.,Kalinskaya A.,114,24.0,693,1792.0,7.0,6.0,6,3,,	,2,0,Completed,2.1,1.73,,,2.1,1.78,2.08,1.73,2.18,1.83
24,Paris,French Open,2026-06-03,Grand Slam,Outdoor,Clay,Quarterfinals,3,Shnaider D.,Sabalenka A.,23,1.0,1796,9960.0,3.0,6.0,7,5,6,0,2,1,Completed,8,1.08,,,8.5,1.1,7.45,1.08,9.0,1.12
24,Paris,French Open,2026-06-04,Grand Slam,Outdoor,Clay,Semifinals,3,Andreeva M.,Kostyuk M.,8,15.0,4181,2387.0,6.0,1.0,6,3,,	,2,0,Completed,2.1,1.73,,,2.1,1.8,2.06,1.74,2.16,1.84
24,Paris,French Open,2026-06-04,Grand Slam,Outdoor,Clay,Semifinals,3,Chwalinska M.,Shnaider D.,114,23.0,693,1796.0,7.0,6.0,6,4,,	,2,0,Completed,2.5,1.53,,,2.53,1.57,2.42,1.55,2.56,1.63
24,Paris,French Open,2026-06-06,Grand Slam,Outdoor,Clay,The Final,3,Andreeva M.,Chwalinska M.,8,114.0,4181,693.0,6.0,3.0,6,2,,	,2,0,Completed,1.2,4.8,,,1.25,4.8,1.22,4.36,1.21,5.5
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-08,WTA250,Outdoor,Grass,1st Round,3,Udvardy P.,Alexandrova E.,65,17.0,1012,2449.0,6.0,4.0,7,6,,,2,0,Completed,4.5,1.2,,,4.9,1.22,4.54,1.19,5.9,1.2
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-08,WTA250,Outdoor,Grass,1st Round,3,Linette M.,Birrell K.,60,74.0,1051,940.0,2.0,6.0,6,1,6,2,2,1,Completed,1.67,2.2,,,1.75,2.2,1.71,2.08,1.8,2.22
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-08,WTA250,Outdoor,Grass,1st Round,3,Montgomery R.,Kasatkina D.,484,66.0,116,1009.0,5.0,7.0,6,0,6,4,2,1,Completed,2.75,1.44,,,2.8,1.5,2.64,1.46,2.78,1.55
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-08,WTA250,Outdoor,Grass,1st Round,3,Mertens E.,Andreescu B.,22,158.0,1918,479.0,6.0,1.0,6,2,,,2,0,Completed,1.33,3.4,,,1.36,3.4,1.34,3.15,1.4,3.45
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-08,WTA250,Outdoor,Grass,1st Round,3,Snigur D.,Badosa P.,84,141.0,889,546.0,6.0,1.0,7,6,,,2,0,Completed,1.8,2.0,,,1.8,2.2,1.75,2.04,1.8,2.22
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-08,WTA250,Outdoor,Grass,1st Round,3,Pohankova M.,Tauson C.,280,24.0,253,1800.0,6.0,4.0,6,4,,,2,0,Completed,2.75,1.44,,,2.9,1.45,2.74,1.43,3.0,1.49
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-09,WTA250,Outdoor,Grass,1st Round,3,Yastremska D.,Bejlek S.,49,46.0,1126,1205.0,6.0,1.0,6,2,,,2,0,Completed,1.53,2.5,,,1.53,2.75,1.46,2.63,1.52,2.88
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-09,WTA250,Outdoor,Grass,1st Round,3,Sonmez Z.,Volynets K.,67,101.0,1001,765.0,6.0,3.0,2,6,6,3,2,1,Completed,2.38,1.57,,,2.55,1.67,2.28,1.6,2.32,1.73
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-09,WTA250,Outdoor,Grass,1st Round,3,Minnen G.,Tjen J.,202,40.0,361,1267.0,7.0,6.0,6,1,,,2,0,Completed,1.53,2.5,,,1.53,2.75,1.47,2.61,1.51,2.94
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-09,WTA250,Outdoor,Grass,1st Round,3,Krejcikova B.,Zarazua R.,45,77.0,1211,925.0,6.0,1.0,6,2,,,2,0,Completed,1.14,5.5,,,1.15,5.6,1.14,5.43,1.17,6.2
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-09,WTA250,Outdoor,Grass,1st Round,3,Ruse E.G.,Korpatsch T.,88,79.0,858,919.0,6.0,4.0,7,6,,,2,0,Completed,1.3,3.5,,,1.3,4.0,1.28,3.59,1.32,4.1
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-10,WTA250,Outdoor,Grass,1st Round,3,Sierra S.,Boisson L.,56,155.0,1064,494.0,6.0,4.0,5,7,6,3,2,1,Completed,1.5,2.63,,,1.5,3.0,1.42,2.77,1.5,2.96
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-10,WTA250,Outdoor,Grass,1st Round,3,Potapova A.,Lamens S.,27,125.0,1640,624.0,6.0,7.0,6,4,6,4,2,1,Completed,1.17,5.0,,,1.2,5.0,1.18,4.63,1.24,5.0
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-10,WTA250,Outdoor,Grass,1st Round,3,Tomljanovic A.,Bouzas Maneiro J.,109,54.0,724,1080.0,6.0,3.0,6,1,,,2,0,Completed,2,1.8,,,2.04,1.85,1.98,1.79,2.0,1.96
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-10,WTA250,Outdoor,Grass,1st Round,3,Vandewinkel H.,Bartunkova N.,97,61.0,785,1048.0,4.0,6.0,7,6,7,5,2,1,Completed,2.1,1.73,,,2.23,1.73,2.18,1.66,2.44,1.68
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-10,WTA250,Outdoor,Grass,1st Round,3,McNally C.,Navarro E.,59,25.0,1056,1779.0,4.0,6.0,6,0,6,4,2,1,Completed,2.3,1.62,,,2.3,1.67,2.23,1.63,2.32,1.74
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-11,WTA250,Outdoor,Grass,2nd Round,3,Sonmez Z.,Potapova A.,67,27.0,1001,1640.0,6.0,1.0,2,0,,,1,0,Retired,2.63,1.5,,,2.88,1.53,2.58,1.48,2.66,1.59
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-11,WTA250,Outdoor,Grass,2nd Round,3,Montgomery R.,Minnen G.,484,202.0,116,361.0,6.0,4.0,7,6,,,2,0,Completed,2.3,1.62,,,2.31,1.65,2.25,1.61,2.42,1.69
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-11,WTA250,Outdoor,Grass,2nd Round,3,Ruse E.G.,Mertens E.,88,22.0,858,1918.0,6.0,3.0,6,3,,,2,0,Completed,4,1.25,,,4.0,1.32,3.68,1.26,4.3,1.29
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-11,WTA250,Outdoor,Grass,2nd Round,3,Linette M.,Pohankova M.,60,280.0,1051,253.0,6.0,2.0,6,2,,,2,0,Completed,1.8,2.0,,,2.0,2.07,1.8,1.97,1.89,2.1
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-11,WTA250,Outdoor,Grass,2nd Round,3,Snigur D.,Udvardy P.,84,65.0,889,1012.0,6.0,4.0,3,6,6,4,2,1,Completed,1.3,3.5,,,1.3,3.75,1.27,3.61,1.29,4.3
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-11,WTA250,Outdoor,Grass,2nd Round,3,Krejcikova B.,Vandewinkel H.,45,97.0,1211,785.0,6.0,1.0,6,4,,,2,0,Completed,1.22,4.33,,,1.24,4.33,1.22,4.1,1.27,4.7
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-12,WTA250,Outdoor,Grass,2nd Round,3,McNally C.,Sierra S.,59,56.0,1056,1064.0,6.0,4.0,6,3,,,2,0,Completed,1.4,3.0,,,1.4,3.25,1.35,3.1,1.43,3.25
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-12,WTA250,Outdoor,Grass,2nd Round,3,Tomljanovic A.,Yastremska D.,109,49.0,724,1126.0,4.0,6.0,6,4,7,5,2,1,Completed,2.3,1.62,,,2.3,1.67,2.23,1.62,2.26,1.78
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-12,WTA250,Outdoor,Grass,Quarterfinals,3,Krejcikova B.,Ruse E.G.,45,88.0,1211,858.0,6.0,1.0,6,2,,,2,0,Completed,1.44,2.75,,,1.5,2.75,1.47,2.62,1.53,2.84
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-12,WTA250,Outdoor,Grass,Quarterfinals,3,Linette M.,Sonmez Z.,60,67.0,1051,1001.0,6.0,4.0,6,2,,,2,0,Completed,2,1.8,,,2.1,1.83,1.98,1.79,2.12,1.87
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-12,WTA250,Outdoor,Grass,Quarterfinals,3,Montgomery R.,Snigur D.,484,84.0,116,889.0,6.0,4.0,6,4,,,2,0,Completed,2.1,1.73,,,2.11,1.75,2.08,1.72,2.2,1.82
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-13,WTA250,Outdoor,Grass,Quarterfinals,3,Tomljanovic A.,McNally C.,109,59.0,724,1056.0,6.0,4.0,6,4,,,2,0,Completed,2.5,1.53,,,2.62,1.55,2.48,1.51,2.68,1.57
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-13,WTA250,Outdoor,Grass,Semifinals,3,Krejcikova B.,Linette M.,45,60.0,1211,1051.0,6.0,3.0,7,6,,,2,0,Completed,1.33,3.4,,,1.35,3.5,1.33,3.21,1.36,3.65
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-13,WTA250,Outdoor,Grass,Semifinals,3,Montgomery R.,Tomljanovic A.,484,109.0,116,724.0,6.0,4.0,6,2,,,2,0,Completed,1.8,2.0,,,1.91,2.05,1.81,1.95,1.94,2.04
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2026-06-14,WTA250,Outdoor,Grass,The Final,3,Montgomery R.,Krejcikova B.,484,45.0,116,1211.0,,,,,,,,,Walkover,3.2,1.36,,,3.25,1.4,3.12,1.35,3.5,1.39
26,Queens Club,Queen's Club Championships,2026-06-08,WTA500,Outdoor,Grass,1st Round,3,Dart H.,Samsonova L.,160,35.0,467,1405.0,5.0,7.0,6,4,6,3,2,1,Completed,2.75,1.44,,,2.85,1.44,2.77,1.42,3.0,1.49
26,Queens Club,Queen's Club Championships,2026-06-08,WTA500,Outdoor,Grass,1st Round,3,Pliskova Ka.,Kessler M.,106,39.0,730,1289.0,6.0,7.0,6,3,6,4,2,1,Completed,1.73,2.1,,,1.76,2.2,1.7,2.1,1.81,2.2
26,Queens Club,Queen's Club Championships,2026-06-08,WTA500,Outdoor,Grass,1st Round,3,Cristian J.,Zheng Q.,38,122.0,1294,660.0,6.0,4.0,7,6,,,2,0,Completed,3.4,1.33,,,3.4,1.35,3.21,1.33,3.65,1.37
26,Queens Club,Queen's Club Championships,2026-06-09,WTA500,Outdoor,Grass,1st Round,3,Cirstea S.,Inglis M.,18,151.0,2415,516.0,6.0,4.0,5,7,6,2,2,1,Completed,1.2,4.5,,,1.22,4.5,1.2,4.31,1.23,5.1
26,Queens Club,Queen's Club Championships,2026-06-09,WTA500,Outdoor,Grass,1st Round,3,Raducanu E.,Blinkova A.,42,105.0,1241,733.0,6.0,0.0,6,3,,,2,0,Completed,1.44,2.75,,,1.55,2.75,1.51,2.51,1.64,2.52
26,Queens Club,Queen's Club Championships,2026-06-09,WTA500,Outdoor,Grass,1st Round,3,Jovic I.,Ruzic A.,19,58.0,2366,1061.0,6.0,3.0,6,4,,,2,0,Completed,1.29,3.75,,,1.29,3.9,1.26,3.73,1.31,4.1
26,Queens Club,Queen's Club Championships,2026-06-09,WTA500,Outdoor,Grass,1st Round,3,Boulter K.,Fernandez L.A.,73,23.0,941,1844.0,3.0,6.0,7,6,7,5,2,1,Completed,1.73,2.1,,,1.85,2.1,1.77,2.0,1.97,2.02
26,Queens Club,Queen's Club Championships,2026-06-09,WTA500,Outdoor,Grass,1st Round,3,Siegemund L.,Jones F.,44,98.0,1230,776.0,6.0,2.0,6,3,,,2,0,Completed,1.4,3.0,,,1.4,3.15,1.37,2.98,1.43,3.3
26,Queens Club,Queen's Club Championships,2026-06-09,WTA500,Outdoor,Grass,1st Round,3,Eala A.,Zhang S.,33,64.0,1416,1015.0,6.0,3.0,6,2,,,2,0,Completed,1.5,2.63,,,1.54,2.63,1.49,2.58,1.57,2.72
26,Queens Club,Queen's Club Championships,2026-06-09,WTA500,Outdoor,Grass,1st Round,3,Maria T.,Sakkari M.,52,37.0,1111,1328.0,6.0,3.0,6,3,,,2,0,Completed,1.91,1.91,,,1.91,1.95,1.83,1.92,1.9,2.08
26,Queens Club,Queen's Club Championships,2026-06-09,WTA500,Outdoor,Grass,1st Round,3,Bouzkova M.,Kudermetova P.,28,121.0,1631,668.0,6.0,0.0,6,3,,,2,0,Completed,1.44,2.75,,,1.44,2.9,1.41,2.78,1.47,3.05
26,Queens Club,Queen's Club Championships,2026-06-09,WTA500,Outdoor,Grass,1st Round,3,Vekic D.,Stojsavljevic M.,76,261.0,933,270.0,6.0,2.0,6,3,,,2,0,Completed,1.3,3.5,,,1.36,3.5,1.32,3.28,1.38,3.5
26,Queens Club,Queen's Club Championships,2026-06-10,WTA500,Outdoor,Grass,2nd Round,3,Jovic I.,Eala A.,19,33.0,2366,1416.0,6.0,2.0,6,2,,,2,0,Completed,1.57,2.38,,,1.57,2.45,1.54,2.4,1.72,2.38
26,Queens Club,Queen's Club Championships,2026-06-10,WTA500,Outdoor,Grass,2nd Round,3,Anisimova A.,Siegemund L.,5,44.0,5848,1230.0,6.0,1.0,6,3,,,2,0,Completed,1.3,3.5,,,1.33,3.75,1.29,3.5,1.3,4.2
26,Queens Club,Queen's Club Championships,2026-06-10,WTA500,Outdoor,Grass,2nd Round,3,Pliskova Ka.,Mboko V.,106,9.0,730,3670.0,6.0,2.0,3,4,,,1,0,Retired,2.75,1.44,,,2.85,1.5,2.67,1.45,3.0,1.49
26,Queens Club,Queen's Club Championships,2026-06-12,WTA500,Outdoor,Grass,2nd Round,3,Vekic D.,Bouzkova M.,76,28.0,933,1631.0,7.0,6.0,6,3,,,2,0,Completed,2.3,1.62,,,2.31,1.65,2.24,1.62,2.3,1.75
26,Queens Club,Queen's Club Championships,2026-06-12,WTA500,Outdoor,Grass,2nd Round,3,Boulter K.,Cristian J.,73,38.0,941,1294.0,6.0,1.0,6,3,,,2,0,Completed,1.44,2.75,,,1.47,2.9,1.43,2.74,1.44,3.2
26,Queens Club,Queen's Club Championships,2026-06-12,WTA500,Outdoor,Grass,2nd Round,3,Rybakina E.,Maria T.,2,52.0,8143,1111.0,6.0,7.0,7,5,6,0,2,1,Completed,1.17,5.0,,,1.21,5.0,1.18,4.56,1.21,5.6
26,Queens Club,Queen's Club Championships,2026-06-12,WTA500,Outdoor,Grass,2nd Round,3,Rakhimova K.,Dart H.,78,160.0,920,467.0,5.0,7.0,6,1,7,5,2,1,Completed,2.1,1.73,,,2.1,1.8,2.05,1.74,2.2,1.82
26,Queens Club,Queen's Club Championships,2026-06-12,WTA500,Outdoor,Grass,2nd Round,3,Raducanu E.,Cirstea S.,42,18.0,1241,2415.0,6.0,4.0,6,2,,,2,0,Completed,1.8,2.0,,,1.91,2.0,1.86,1.89,1.94,2.04
26,Queens Club,Queen's Club Championships,2026-06-12,WTA500,Outdoor,Grass,Quarterfinals,3,Jovic I.,Anisimova A.,19,5.0,2366,5848.0,6.0,2.0,3,6,6,3,2,1,Completed,2.2,1.67,,,2.24,1.67,2.19,1.65,2.36,1.72
26,Queens Club,Queen's Club Championships,2026-06-12,WTA500,Outdoor,Grass,Quarterfinals,3,Vekic D.,Pliskova Ka.,76,106.0,933,730.0,6.0,4.0,4,6,6,3,2,1,Completed,1.67,2.2,,,1.73,2.21,1.67,2.16,1.73,2.34
26,Queens Club,Queen's Club Championships,2026-06-12,WTA500,Outdoor,Grass,Quarterfinals,3,Boulter K.,Rybakina E.,73,2.0,941,8143.0,7.0,5.0,2,6,6,4,2,1,Completed,4,1.25,,,4.0,1.29,3.83,1.25,4.7,1.26
26,Queens Club,Queen's Club Championships,2026-06-13,WTA500,Outdoor,Grass,Quarterfinals,3,Raducanu E.,Rakhimova K.,42,78.0,1241,920.0,6.0,3.0,7,5,,,2,0,Completed,1.2,4.5,,,1.2,5.0,1.19,4.44,1.23,5.1
26,Queens Club,Queen's Club Championships,2026-06-13,WTA500,Outdoor,Grass,Semifinals,3,Vekic D.,Boulter K.,76,73.0,933,941.0,6.0,1.0,6,3,,,2,0,Completed,2.1,1.73,,,2.2,1.75,2.1,1.7,2.34,1.72
26,Queens Club,Queen's Club Championships,2026-06-13,WTA500,Outdoor,Grass,Semifinals,3,Raducanu E.,Jovic I.,42,19.0,1241,2366.0,6.0,2.0,6,2,,,2,0,Completed,3.75,1.29,,,4.0,1.3,3.67,1.27,4.3,1.29
26,Queens Club,Queen's Club Championships,2026-06-14,WTA500,Outdoor,Grass,The Final,3,Vekic D.,Raducanu E.,76,42.0,933,1241.0,6.0,0.0,7,6,,,2,0,Completed,2.2,1.67,,,2.25,1.68,2.19,1.66,2.34,1.72
27,Berlin,German Open,2026-06-15,WTA500,Outdoor,Grass,1st Round,3,Alexandrova E.,Potapova A.,19,26.0,2411,1669.0,6.0,1.0,,,,,1,0,Retired,1.8,2.0,,,1.81,2.02,1.78,1.99,1.9,2.08
27,Berlin,German Open,2026-06-15,WTA500,Outdoor,Grass,1st Round,3,Bartunkova N.,Shnaider D.,62,16.0,1041,2458.0,6.0,2.0,6,7,6,3,2,1,Completed,2.63,1.5,,,2.7,1.5,2.6,1.48,2.78,1.55
27,Berlin,German Open,2026-06-15,WTA500,Outdoor,Grass,1st Round,3,Mertens E.,Samsonova L.,24,37.0,1698,1405.0,1.0,6.0,6,3,6,0,2,1,Completed,1.53,2.5,,,1.53,2.65,1.5,2.53,1.59,2.66
27,Berlin,German Open,2026-06-16,WTA500,Outdoor,Grass,1st Round,3,Lys E.,Frech M.,80,45.0,901,1238.0,7.0,6.0,6,3,,,2,0,Completed,2.1,1.73,,,2.38,1.8,2.09,1.71,2.16,1.84
27,Berlin,German Open,2026-06-16,WTA500,Outdoor,Grass,1st Round,3,Keys M.,Wang Xin.,28,32.0,1642,1431.0,7.0,6.0,6,1,,,2,0,Completed,1.36,3.2,,,1.36,3.75,1.32,3.29,1.39,3.5
27,Berlin,German Open,2026-06-16,WTA500,Outdoor,Grass,1st Round,3,Noskova L.,Zarazua R.,13,77.0,3054,925.0,6.0,1.0,6,4,,,2,0,Completed,1.2,4.5,,,1.22,4.9,1.2,4.41,1.23,5.2
27,Berlin,German Open,2026-06-16,WTA500,Outdoor,Grass,1st Round,3,Muchova K.,Zhang S.,10,67.0,3388,1015.0,6.0,1.0,6,3,,,2,0,Completed,1.33,3.4,,,1.34,3.5,1.33,3.27,1.37,3.6
27,Berlin,German Open,2026-06-16,WTA500,Outdoor,Grass,1st Round,3,Siniakova K.,Masarova R.,34,141.0,1422,550.0,6.0,2.0,6,4,,,2,0,Completed,1.44,2.75,,,1.53,2.75,1.47,2.59,1.54,2.8
27,Berlin,German Open,2026-06-16,WTA500,Outdoor,Grass,1st Round,3,Svitolina E.,Kalinskaya A.,8,20.0,4315,2212.0,6.0,1.0,4,1,,,1,0,Retired,1.44,2.75,,,1.45,3.5,1.41,2.8,1.47,3.05
27,Berlin,German Open,2026-06-16,WTA500,Outdoor,Grass,1st Round,3,Parry D.,Tauson C.,60,23.0,1045,1800.0,6.0,3.0,6,4,,,2,0,Completed,1.73,2.1,,,1.73,2.2,1.7,2.11,1.76,2.28
27,Berlin,German Open,2026-06-16,WTA500,Outdoor,Grass,1st Round,3,Badosa P.,Lamens S.,142,134.0,546,572.0,6.0,3.0,6,2,,,2,0,Completed,1.67,2.2,,,1.73,2.2,1.67,2.16,1.74,2.34
27,Berlin,German Open,2026-06-17,WTA500,Outdoor,Grass,1st Round,3,Eala A.,Vekic D.,35,33.0,1422,1431.0,7.0,5.0,6,4,,,2,0,Completed,2.1,1.73,,,2.2,1.81,2.04,1.75,2.28,1.77
27,Berlin,German Open,2026-06-17,WTA500,Outdoor,Grass,2nd Round,3,Bartunkova N.,Mertens E.,62,24.0,1041,1698.0,6.0,1.0,6,4,,,2,0,Completed,3.2,1.36,,,3.2,1.4,3.02,1.37,3.4,1.41
27,Berlin,German Open,2026-06-17,WTA500,Outdoor,Grass,2nd Round,3,Pegula J.,Siniakova K.,4,34.0,6056,1422.0,6.0,2.0,6,4,,,2,0,Completed,1.57,2.38,,,1.62,2.5,1.55,2.38,1.65,2.5
27,Berlin,German Open,2026-06-17,WTA500,Outdoor,Grass,2nd Round,3,Badosa P.,Gauff C.,142,7.0,546,4879.0,1.0,6.0,6,3,6,2,2,1,Completed,3.5,1.3,,,3.5,1.33,3.35,1.31,3.9,1.32
27,Berlin,German Open,2026-06-17,WTA500,Outdoor,Grass,2nd Round,3,Sabalenka A.,Alexandrova E.,1,19.0,9090,2411.0,6.0,4.0,6,4,,,2,0,Completed,1.22,4.33,,,1.25,4.6,1.22,4.11,1.25,4.7
27,Berlin,German Open,2026-06-18,WTA500,Outdoor,Grass,2nd Round,3,Noskova L.,Parry D.,13,60.0,3054,1045.0,6.0,2.0,6,2,,,2,0,Completed,1.33,3.4,,,1.36,3.4,1.34,3.13,1.4,3.4
27,Berlin,German Open,2026-06-18,WTA500,Outdoor,Grass,2nd Round,3,Svitolina E.,Lys E.,8,80.0,4315,901.0,6.0,3.0,6,2,,,2,0,Completed,1.17,5.0,,,1.22,5.0,1.19,4.48,1.22,5.3
27,Berlin,German Open,2026-06-18,WTA500,Outdoor,Grass,2nd Round,3,Keys M.,Muchova K.,28,10.0,1642,3388.0,6.0,4.0,7,5,,,2,0,Completed,2,1.8,,,2.0,1.85,1.97,1.8,2.08,1.89
27,Berlin,German Open,2026-06-18,WTA500,Outdoor,Grass,2nd Round,3,Eala A.,Rybakina E.,35,2.0,1422,8143.0,7.0,5.0,6,4,,,2,0,Completed,5,1.17,,,5.25,1.2,4.7,1.17,5.2,1.23
27,Berlin,German Open,2026-06-19,WTA500,Outdoor,Grass,Quarterfinals,3,Pegula J.,Keys M.,4,28.0,6056,1642.0,7.0,6.0,7,6,,,2,0,Completed,1.67,2.2,,,1.73,2.2,1.67,2.15,1.72,2.36
27,Berlin,German Open,2026-06-19,WTA500,Outdoor,Grass,Quarterfinals,3,Noskova L.,Badosa P.,13,142.0,3054,546.0,6.0,1.0,6,3,,,2,0,Completed,1.44,2.75,,,1.45,3.2,1.41,2.79,1.46,3.1
27,Berlin,German Open,2026-06-19,WTA500,Outdoor,Grass,Quarterfinals,3,Sabalenka A.,Bartunkova N.,1,62.0,9090,1041.0,2.0,6.0,7,6,6,4,2,1,Completed,1.11,6.5,,,1.12,7.5,1.1,6.48,1.15,7.4
27,Berlin,German Open,2026-06-19,WTA500,Outdoor,Grass,Quarterfinals,3,Eala A.,Svitolina E.,35,8.0,1422,4315.0,6.0,3.0,6,4,,,2,0,Completed,3,1.4,,,3.1,1.4,2.92,1.39,3.1,1.46
27,Berlin,German Open,2026-06-20,WTA500,Outdoor,Grass,Semifinals,3,Pegula J.,Sabalenka A.,4,1.0,6056,9090.0,6.0,4.0,6,7,6,0,2,1,Completed,2.5,1.53,,,2.63,1.57,2.43,1.54,2.5,1.64
27,Berlin,German Open,2026-06-20,WTA500,Outdoor,Grass,Semifinals,3,Noskova L.,Eala A.,13,35.0,3054,1422.0,6.0,2.0,6,4,,,2,0,Completed,1.62,2.3,,,1.64,2.5,1.59,2.27,1.71,2.38
27,Berlin,German Open,2026-06-21,WTA500,Outdoor,Grass,The Final,3,Noskova L.,Pegula J.,13,4.0,3054,6056.0,6.0,4.0,4,6,6,3,2,1,Completed,2.38,1.57,,,2.5,1.62,2.38,1.56,2.66,1.59
28,Nottingham,Nottingham Open,2026-06-15,WTA250,Outdoor,Grass,1st Round,3,Bouzkova M.,Valentova T.,27,63.0,1659,1040.0,6.0,3.0,6,3,,,2,0,Completed,1.57,2.38,,,1.58,2.5,1.55,2.39,1.58,2.68
28,Nottingham,Nottingham Open,2026-06-15,WTA250,Outdoor,Grass,1st Round,3,Maria T.,Tjen J.,117,43.0,671,1267.0,6.0,3.0,6,2,,,2,0,Completed,1.53,2.5,,,1.62,2.5,1.55,2.39,1.71,2.42
28,Nottingham,Nottingham Open,2026-06-15,WTA250,Outdoor,Grass,1st Round,3,Zheng Q.,Sakkari M.,160,41.0,466,1299.0,4.0,6.0,7,6,6,4,2,1,Completed,1.57,2.38,,,1.62,2.38,1.59,2.28,1.67,2.46
28,Nottingham,Nottingham Open,2026-06-15,WTA250,Outdoor,Grass,1st Round,3,Navarro E.,Bondar A.,25,74.0,1681,936.0,6.0,7.0,6,3,6,2,2,1,Completed,1.3,3.5,,,1.3,3.5,1.3,3.5,,
28,Nottingham,Nottingham Open,2026-06-15,WTA250,Outdoor,Grass,1st Round,3,Starodubtseva Y.,Joint M.,59,53.0,1063,1096.0,6.0,7.0,7,5,6,4,2,1,Completed,1.62,2.3,,,1.62,2.5,1.54,2.4,1.55,2.76
28,Nottingham,Nottingham Open,2026-06-15,WTA250,Outdoor,Grass,1st Round,3,Gibson T.,Jones F.,66,99.0,1023,776.0,6.0,3.0,5,7,7,6,2,1,Completed,1.3,3.5,,,1.3,3.75,1.28,3.53,1.31,4.1
28,Nottingham,Nottingham Open,2026-06-15,WTA250,Outdoor,Grass,1st Round,3,Bouzas Maneiro J.,Sakatsume H.,55,125.0,1080,612.0,7.0,5.0,6,2,,,2,0,Completed,1.5,2.63,,,1.5,2.65,1.48,2.59,1.61,2.6
28,Nottingham,Nottingham Open,2026-06-15,WTA250,Outdoor,Grass,1st Round,3,Preston T.,Blinkova A.,124,106.0,624,728.0,4.0,6.0,6,3,6,3,2,1,Completed,2.5,1.53,,,2.6,1.54,2.49,1.51,2.5,1.66
28,Nottingham,Nottingham Open,2026-06-16,WTA250,Outdoor,Grass,1st Round,3,Li A.,Birrell K.,29,73.0,1601,939.0,4.0,6.0,7,6,6,4,2,1,Completed,2.2,1.67,,,2.25,1.67,2.18,1.66,2.24,1.78
